id,release_date,movie,production_budget,domestic_gross,worldwide_gross,release_year,studio,foreign_gross,year,genre_ids,popularity,movie_id,runtime_minutes,genres,profit,profit_rate
15,2012-09-21,Dredd,45000000.0,13414714.0,41467606.0,2012,LGF,22200000.0,2012,"[28, 878]",13.223,tt1343727,95.0,"Action,Crime,Sci-Fi",-3532394.0,-7.849764444444444
16,2011-10-28,The Rum Diary,45000000.0,13109815.0,21544732.0,2011,FD,10800000.0,2011,"[18, 35]",12.011,tt0376136,119.0,"Comedy,Drama",-23455268.0,-52.122817777777776
18,2018-12-21,Welcome to Marwen,45000000.0,10763520.0,12874922.0,2018,Uni.,2100000.0,2018,"[18, 35, 14]",22.032,tt3289724,116.0,"Biography,Comedy,Drama",-32125078.0,-71.38906222222222
19,2011-10-21,Johnny English Reborn,45000000.0,8406711.0,164640401.0,2011,Uni.,151800000.0,2011,"[80, 12, 28, 35, 53]",15.542,tt1634122,101.0,"Action,Adventure,Comedy",119640401.0,265.8675577777778
27,2012-10-12,Argo,44500000.0,136025503.0,227140757.0,2012,WB,96300000.0,2012,"[18, 53]",15.793,tt1024648,120.0,"Biography,Drama,Thriller",182640757.0,410.42866741573033
35,2013-06-28,The Heat,43000000.0,159581587.0,229727774.0,2013,Fox,70300000.0,2013,"[28, 35, 80]",16.912,tt2404463,117.0,"Action,Comedy,Crime",186727774.0,434.25063720930234
41,2017-01-06,A Monster Calls,43000000.0,3740823.0,46414530.0,2017,Focus,43600000.0,2016,"[18, 14]",11.128,tt3416532,108.0,"Animation,Drama,Fantasy",3414530.0,7.940767441860465
42,2011-01-28,The Mechanic,42500000.0,29121498.0,76347393.0,2011,CBS,47000000.0,2011,"[28, 53, 80]",14.387,tt0472399,93.0,"Action,Crime,Thriller",33847393.0,79.64092470588236
44,2012-03-16,21 Jump Street,42000000.0,138447667.0,202812429.0,2012,Sony,63100000.0,2012,"[28, 35, 80]",14.836,tt1232829,109.0,"Action,Comedy,Crime",160812429.0,382.88673571428575
51,2017-05-12,Snatched,42000000.0,45852178.0,57852177.0,2017,Fox,15000000.0,2017,[35],0.725,tt10065960,11.0,Drama,15852177.0,37.743278571428576
51,2017-05-12,Snatched,42000000.0,45852178.0,57852177.0,2017,Fox,15000000.0,2017,[35],0.725,tt1245534,81.0,Comedy,15852177.0,37.743278571428576
51,2017-05-12,Snatched,42000000.0,45852178.0,57852177.0,2017,Fox,15000000.0,2017,[35],0.725,tt2334871,90.0,"Action,Adventure,Comedy",15852177.0,37.743278571428576
51,2017-05-12,Snatched,42000000.0,45852178.0,57852177.0,2017,Fox,15000000.0,2017,[35],0.725,tt5271436,47.0,"Drama,Horror,Mystery",15852177.0,37.743278571428576
52,2012-10-12,Here Comes the Boom,42000000.0,45290318.0,73239258.0,2012,Sony,27800000.0,2012,"[28, 35]",10.265,tt1648179,105.0,"Action,Comedy,Sport",31239258.0,74.37918571428571
55,2011-03-11,Red Riding Hood,42000000.0,37662162.0,91678442.0,2011,WB,51500000.0,2011,"[14, 53, 27]",11.856,tt1486185,100.0,"Fantasy,Horror,Mystery",49678442.0,118.28200476190476
64,2012-01-27,Man on a Ledge,42000000.0,18620000.0,49621440.0,2012,LG/S,27600000.0,2012,"[28, 53, 80]",11.263,tt1568338,102.0,"Action,Adventure,Crime",7621440.0,18.146285714285714
74,2011-10-14,The Big Year,41000000.0,7204138.0,7684524.0,2011,Fox,244000.0,2011,[35],7.077000000000001,tt1053810,100.0,Comedy,-33315476.0,-81.25725853658537
78,2015-02-13,Fifty Shades of Grey,40000000.0,166167230.0,570998101.0,2015,Uni.,404800000.0,2015,"[18, 10749, 53]",21.229,tt2322441,125.0,"Drama,Romance,Thriller",530998101.0,1327.4952524999999
80,2013-12-13,American Hustle,40000000.0,150117807.0,257878294.0,2013,Sony,101100000.0,2013,"[18, 80]",12.481,tt1800241,138.0,"Crime,Drama",217878294.0,544.695735
83,2014-07-25,Lucy,40000000.0,126573960.0,457507776.0,2014,Uni.,336700000.0,2014,"[28, 878]",16.73,tt2872732,89.0,"Action,Sci-Fi,Thriller",417507776.0,1043.76944
83,2014-07-25,Lucy,40000000.0,126573960.0,457507776.0,2014,Uni.,336700000.0,2014,"[28, 878]",16.73,tt5313474,9.0,"Animation,Documentary",417507776.0,1043.76944
83,2014-07-25,Lucy,40000000.0,126573960.0,457507776.0,2014,Uni.,336700000.0,2014,"[28, 878]",16.73,tt6142034,40.0,Documentary,417507776.0,1043.76944
84,2013-12-25,Lone Survivor,40000000.0,125095601.0,149804632.0,2013,Uni.,29700000.0,2013,"[28, 18, 10752]",15.404000000000002,tt1091191,121.0,"Action,Biography,Drama",109804632.0,274.51158000000004
95,2016-01-15,Ride Along 2,40000000.0,90862685.0,124827316.0,2016,Uni.,33400000.0,2016,"[28, 35]",12.977,tt2869728,102.0,"Action,Comedy,Crime",84827316.0,212.06829
97,2015-03-27,Get Hard,40000000.0,90411453.0,106511453.0,2015,WB,21400000.0,2015,[35],12.129,tt2561572,100.0,"Comedy,Crime",66511453.0,166.2786325
97,2015-03-27,Get Hard,40000000.0,90411453.0,106511453.0,2015,WB,21400000.0,2015,[35],12.129,tt8672656,90.0,Comedy,66511453.0,166.2786325
100,2016-10-14,The Accountant,40000000.0,86260045.0,152962083.0,2016,WB,68900000.0,2016,"[80, 53, 18]",13.81,tt2140479,128.0,"Action,Crime,Drama",112962083.0,282.4052075
1,2014-11-14,Dumb and Dumber To,40000000.0,86208010.0,156553592.0,2014,Uni.,83600000.0,2014,[35],15.964,tt2096672,109.0,"Adventure,Comedy",116553592.0,291.38398
2,2014-04-25,The Other Woman,40000000.0,83911193.0,195111193.0,2014,IFC,427000.0,2011,[18],9.15,tt2203939,109.0,"Comedy,Romance",155111193.0,387.7779825
6,2015-09-25,The Intern,40000000.0,75764672.0,197115710.0,2015,WB,118800000.0,2015,[35],14.377,tt2361509,121.0,"Comedy,Drama",157115710.0,392.789275
10,2015-10-16,Bridge of Spies,40000000.0,72313754.0,162498338.0,2015,BV,93200000.0,2015,"[53, 18]",12.836,tt3682448,142.0,"Drama,History,Thriller",122498338.0,306.245845
17,2016-11-04,Hacksaw Ridge,40000000.0,67209615.0,168904682.0,2016,LGF,108100000.0,2016,"[18, 36, 10752]",24.074,tt2119532,139.0,"Biography,Drama,History",128904682.0,322.261705
21,2011-02-18,Unknown,40000000.0,63686397.0,136123083.0,2011,WB,67099999.0,2011,"[28, 9648, 53]",12.08,tt1401152,113.0,"Action,Mystery,Thriller",96123083.0,240.30770750000002
21,2011-02-18,Unknown,40000000.0,63686397.0,136123083.0,2011,WB,67099999.0,2011,"[28, 9648, 53]",12.08,tt2402731,96.0,Drama,96123083.0,240.30770750000002
25,2011-03-18,The Lincoln Lawyer,40000000.0,58009200.0,87145086.0,2011,LGF,17000000.0,2011,"[80, 18, 53]",11.812,tt1189340,118.0,"Crime,Drama,Thriller",47145086.0,117.86271500000001
31,2014-11-26,Horrible Bosses 2,40000000.0,54445357.0,105945357.0,2014,WB,53200000.0,2014,[35],18.421,tt2170439,108.0,"Comedy,Crime",65945357.0,164.8633925
36,2012-08-15,The Odd Life of Timothy Green,40000000.0,51853450.0,55249159.0,2012,BV,4200000.0,2012,"[14, 18, 35, 10751]",9.216,tt1462769,105.0,"Comedy,Drama,Family",15249159.0,38.1228975
43,2014-06-20,Jersey Boys,40000000.0,47047013.0,65282732.0,2014,WB,20600000.0,2014,"[10402, 18]",6.933,tt1742044,134.0,"Biography,Drama,Music",25282732.0,63.206830000000004
49,2011-08-12,Final Destination 5,40000000.0,42587643.0,155011165.0,2011,WB (NL),115300000.0,2011,"[27, 9648]",13.392,tt1622979,92.0,Horror,115011165.0,287.5279125
50,2018-11-16,Widows,40000000.0,42402632.0,73866088.0,2018,Fox,33600000.0,2018,"[80, 53]",20.628,tt1785670,100.0,"Comedy,Drama",33866088.0,84.66521999999999
50,2018-11-16,Widows,40000000.0,42402632.0,73866088.0,2018,Fox,33600000.0,2018,"[80, 53]",20.628,tt4218572,129.0,"Crime,Drama,Thriller",33866088.0,84.66521999999999
50,2018-11-16,Widows,40000000.0,42402632.0,73866088.0,2018,Fox,33600000.0,2018,"[80, 53]",20.628,tt4907156,79.0,Comedy,33866088.0,84.66521999999999
54,2014-07-18,Sex Tape,40000000.0,38543473.0,126069509.0,2014,Sony,87500000.0,2014,[35],20.429,tt1956620,94.0,"Comedy,Romance",86069509.0,215.17377249999998
55,2011-04-15,Scream 4,40000000.0,38180928.0,95989590.0,2011,W/Dim.,59000000.0,2011,"[27, 9648]",16.082,tt1262416,111.0,"Horror,Mystery",55989590.0,139.973975
58,2011-03-18,Paul,40000000.0,37412945.0,101162106.0,2011,Uni.,60600000.0,2011,"[12, 35, 878]",15.234000000000002,tt1092026,104.0,"Adventure,Comedy,Sci-Fi",61162106.0,152.90526499999999
58,2011-03-18,Paul,40000000.0,37412945.0,101162106.0,2011,Uni.,60600000.0,2011,"[12, 35, 878]",15.234000000000002,tt5132504,71.0,Drama,61162106.0,152.90526499999999
59,2012-12-19,The Guilt Trip,40000000.0,37134215.0,41294674.0,2012,Par.,4700000.0,2012,[35],8.939,tt1694020,95.0,"Comedy,Drama",1294674.0,3.2366850000000005
60,2011-08-26,Colombiana,40000000.0,36665854.0,72295262.0,2011,TriS,24300000.0,2011,"[28, 53, 80, 18]",10.584,tt1657507,108.0,"Action,Drama,Thriller",32295262.0,80.738155
62,2018-01-12,The Commuter,40000000.0,36343858.0,101985431.0,2018,LGF,83600000.0,2018,"[28, 53]",20.063,tt1590193,105.0,"Action,Mystery,Thriller",61985431.0,154.9635775
69,2016-12-21,Patriots Day,40000000.0,31886361.0,52837989.0,2016,LGF,18700000.0,2016,"[28, 18, 53, 80, 36]",15.435,tt4572514,133.0,"Action,Crime,Drama",12837989.0,32.094972500000004
77,2013-12-25,Grudge Match,40000000.0,29807260.0,69807260.0,2013,WB,15100000.0,2013,[35],7.917999999999998,tt1661382,113.0,"Comedy,Drama,Sport",29807260.0,74.51815
81,2017-08-11,The Nut Job 2: Nutty by Nature,40000000.0,28370522.0,57438389.0,2017,ORF,36800000.0,2017,"[10751, 16, 12, 35]",8.975,tt3486626,91.0,"Adventure,Animation,Comedy",17438389.0,43.5959725
84,2017-01-27,Resident Evil: The Final Chapter,40000000.0,26844692.0,314101190.0,2017,SGem,285400000.0,2017,"[28, 27, 878]",0.8440000000000001,tt2592614,107.0,"Action,Horror,Sci-Fi",274101190.0,685.252975
86,2017-06-30,The House,40000000.0,25584504.0,31192425.0,2017,WB (NL),8600000.0,2017,[35],9.62,tt1961562,109.0,"Drama,Mystery,Thriller",-8807575.0,-22.0189375
86,2017-06-30,The House,40000000.0,25584504.0,31192425.0,2017,WB (NL),8600000.0,2017,[35],9.62,tt2408288,72.0,Animation,-8807575.0,-22.0189375
86,2017-06-30,The House,40000000.0,25584504.0,31192425.0,2017,WB (NL),8600000.0,2017,[35],9.62,tt2428826,111.0,Drama,-8807575.0,-22.0189375
86,2017-06-30,The House,40000000.0,25584504.0,31192425.0,2017,WB (NL),8600000.0,2017,[35],9.62,tt3425402,90.0,Thriller,-8807575.0,-22.0189375
86,2017-06-30,The House,40000000.0,25584504.0,31192425.0,2017,WB (NL),8600000.0,2017,[35],9.62,tt4481514,88.0,"Comedy,Crime",-8807575.0,-22.0189375
89,2011-01-07,Season of the Witch,40000000.0,24827228.0,91126600.0,2011,Rela.,66800000.0,2011,"[12, 14, 28]",12.535,tt0479997,95.0,"Action,Adventure,Fantasy",51126600.0,127.8165
94,2016-08-26,Mechanic: Resurrection,40000000.0,21218403.0,109738840.0,2016,LG/S,104500000.0,2016,"[28, 80, 53]",16.302,tt3522806,98.0,"Action,Adventure,Thriller",69738840.0,174.3471
99,2012-02-03,Big Miracle,40000000.0,20157300.0,25268680.0,2012,Uni.,4600000.0,2012,"[12, 18, 10749]",6.76,tt1430615,107.0,"Biography,Drama,Family",-14731320.0,-36.828300000000006
100,2012-12-21,The Impossible,40000000.0,19019882.0,169590606.0,2012,LG/S,161300000.0,2012,"[53, 18]",14.66,tt1649419,114.0,"Drama,History,Thriller",129590606.0,323.976515
1,2012-03-09,A Thousand Words,40000000.0,18450127.0,20790486.0,2012,P/DW,3600000.0,2012,"[18, 35]",8.017000000000001,tt0763831,91.0,"Comedy,Drama",-19209514.0,-48.023785000000004
15,2015-03-20,The Gunman,40000000.0,10664749.0,18594227.0,2015,ORF,13500000.0,2015,"[28, 18, 80]",10.388,tt2515034,115.0,"Action,Crime,Drama",-21405773.0,-53.5144325
19,2013-08-16,Paranoia,40000000.0,7388654.0,16340767.0,2013,Rela.,6400000.0,2013,[],0.6,tt1413495,106.0,"Drama,Thriller",-23659233.0,-59.1480825
19,2013-08-16,Paranoia,40000000.0,7388654.0,16340767.0,2013,Rela.,6400000.0,2013,[],0.6,tt1904995,87.0,Thriller,-23659233.0,-59.1480825
19,2013-08-16,Paranoia,40000000.0,7388654.0,16340767.0,2013,Rela.,6400000.0,2013,[],0.6,tt4025788,85.0,"Horror,Mystery,Thriller",-23659233.0,-59.1480825
19,2013-08-16,Paranoia,40000000.0,7388654.0,16340767.0,2013,Rela.,6400000.0,2013,[],0.6,tt6338350,60.0,Thriller,-23659233.0,-59.1480825
19,2013-08-16,Paranoia,40000000.0,7388654.0,16340767.0,2013,Rela.,6400000.0,2013,[],0.6,tt8045822,84.0,Horror,-23659233.0,-59.1480825
22,2018-03-09,The Hurricane Heist,40000000.0,6115824.0,30963684.0,2018,ENTMP,,2018,"[28, 80, 53]",13.335,tt5360952,103.0,"Action,Adventure,Crime",-9036316.0,-22.59079
24,2015-11-25,Victor Frankenstein,40000000.0,5775076.0,31124367.0,2015,Fox,28500000.0,2015,"[18, 878, 53]",9.061,tt1976009,110.0,"Drama,Horror,Sci-Fi",-8875633.0,-22.1890825
27,2014-06-27,Snowpiercer,40000000.0,4563029.0,88069880.0,2014,RTWC,82200000.0,2014,"[28, 878, 18]",14.735,tt1706620,126.0,"Action,Drama,Sci-Fi",48069880.0,120.17469999999999
48,2012-10-05,Frankenweenie,39000000.0,35287788.0,81150788.0,2012,BV,46200000.0,2012,"[16, 35, 10751]",14.627,tt1142977,87.0,"Animation,Comedy,Family",42150788.0,108.07894358974359
59,2017-06-02,Captain Underpants: The First Epic Movie,38000000.0,73921000.0,126577874.0,2017,Fox,51600000.0,2017,"[28, 16, 35, 10751]",18.31,tt2091256,89.0,"Action,Animation,Comedy",88577874.0,233.09966842105263
60,2015-04-17,Paul Blart: Mall Cop 2,38000000.0,71091594.0,107650646.0,2015,Sony,36600000.0,2015,"[28, 35, 10751]",15.941,tt3450650,94.0,"Action,Comedy,Crime",69650646.0,183.29117368421052
62,2016-12-23,Why Him?,38000000.0,60323786.0,117425156.0,2016,Fox,57800000.0,2016,[35],15.044,tt4501244,111.0,Comedy,79425156.0,209.01356842105264
63,2011-04-22,Water for Elephants,38000000.0,58709717.0,116809717.0,2011,Fox,58400000.0,2011,"[18, 10749]",6.209,tt1067583,120.0,"Drama,Romance",78809717.0,207.39399210526318
66,2013-09-06,Riddick,38000000.0,42025135.0,94763758.0,2013,Uni.,56300000.0,2013,"[878, 28, 53]",17.434,tt1411250,119.0,"Action,Adventure,Sci-Fi",56763758.0,149.37831052631577
69,2016-01-22,The 5th Wave,38000000.0,34912982.0,111336398.0,2016,Sony,75000000.0,2016,"[12, 878]",12.967,tt2304933,112.0,"Action,Adventure,Drama",73336398.0,192.99052105263158
82,2018-09-21,The Sisters Brothers,38000000.0,3143056.0,13143056.0,2018,Annapurna,10000000.0,2018,"[35, 18, 37]",13.738,tt4971344,122.0,"Adventure,Comedy,Crime",-24856944.0,-65.41301052631579
86,2012-05-18,What to Expect When You're Expecting,37500000.0,41152203.0,88473016.0,2012,LGF,43200000.0,2012,"[10749, 35, 18]",12.27,tt1586265,110.0,"Comedy,Drama,Romance",50973016.0,135.92804266666667
87,2012-09-14,The Master,37500000.0,16247159.0,50647416.0,2012,Wein.,11900000.0,2012,[18],12.829,tt1560747,138.0,Drama,13147416.0,35.059776
87,2012-09-14,The Master,37500000.0,16247159.0,50647416.0,2012,Wein.,11900000.0,2012,[18],12.829,tt4273106,86.0,"Action,History",13147416.0,35.059776
90,2013-08-07,We're the Millers,37000000.0,150394119.0,267816276.0,2013,WB (NL),119600000.0,2013,"[35, 80]",14.746,tt1723121,110.0,"Comedy,Crime",230816276.0,623.827772972973
91,2015-11-25,Creed,37000000.0,109767581.0,173567581.0,2015,WB (NL),63800000.0,2015,[18],16.355999999999998,tt1632705,77.0,Horror,136567581.0,369.10157027027026
91,2015-11-25,Creed,37000000.0,109767581.0,173567581.0,2015,WB (NL),63800000.0,2015,[18],16.355999999999998,tt3076658,133.0,"Drama,Sport",136567581.0,369.10157027027026
91,2015-11-25,Creed,37000000.0,109767581.0,173567581.0,2015,WB (NL),63800000.0,2015,[18],16.355999999999998,tt4354930,80.0,"Crime,Drama",136567581.0,369.10157027027026
93,2011-09-23,Dolphin Tale,37000000.0,72286779.0,96068724.0,2011,WB,23100000.0,2011,"[18, 10751]",10.679,tt1564349,113.0,"Drama,Family",59068724.0,159.6452
94,2018-02-23,Game Night,37000000.0,69179066.0,117378084.0,2018,WB (NL),48500000.0,2018,"[9648, 35, 80]",19.459,tt2704998,100.0,"Action,Comedy,Crime",80378084.0,217.23806486486487
100,2011-01-28,The Rite,37000000.0,33047633.0,97143987.0,2011,WB (NL),63000000.0,2011,"[18, 53, 27]",9.676,tt1161864,114.0,"Drama,Horror,Mystery",60143987.0,162.5513162162162
3,2015-05-29,Aloha,37000000.0,21052030.0,25387091.0,2015,Sony,5200000.0,2015,"[18, 35, 10749]",9.685,tt1243974,105.0,"Comedy,Drama,Romance",-11612909.0,-31.386240540540538
12,2014-09-12,Dolphin Tale 2,36000000.0,42024533.0,57824533.0,2014,WB,15800000.0,2014,"[10751, 18]",7.403,tt2978462,107.0,"Drama,Family",21824533.0,60.62370277777778
13,2016-12-16,Collateral Beauty,36000000.0,31016021.0,85309093.0,2016,WB (NL),57500000.0,2016,"[18, 10749]",12.857,tt4682786,97.0,"Drama,Romance",49309093.0,136.96970277777777
21,2011-05-06,There Be Dragons,36000000.0,1069334.0,4020990.0,2011,Gold.,,2011,"[18, 10752]",7.058,tt1316616,122.0,"Biography,Drama,War",-31979010.0,-88.83058333333334
24,2017-09-08,It,35000000.0,327481748.0,697457969.0,2017,WB (NL),372900000.0,2017,"[27, 53]",13.966,tt1396484,135.0,"Horror,Thriller",662457969.0,1892.7370542857143
32,2013-02-08,Identity Thief,35000000.0,134506920.0,175361578.0,2013,Uni.,39500000.0,2013,"[35, 80]",13.553,tt2024432,111.0,"Adventure,Comedy,Crime",140361578.0,401.03308000000004
34,2011-07-08,Horrible Bosses,35000000.0,117538559.0,212417601.0,2011,WB (NL),92100000.0,2011,"[35, 80]",14.058,tt1499658,98.0,"Comedy,Crime",177417601.0,506.90743142857144
36,2015-07-17,Trainwreck,35000000.0,110212700.0,141123897.0,2015,Uni.,30600000.0,2015,"[35, 10749]",18.423,tt3152624,125.0,"Comedy,Drama,Romance",106123897.0,303.21113428571425
37,2013-12-13,Saving Mr. Banks,35000000.0,83299761.0,114962525.0,2013,BV,34600000.0,2013,"[35, 18, 36]",9.585,tt2140373,125.0,"Biography,Comedy,Drama",79962525.0,228.46435714285715
55,2011-07-22,Friends with Benefits,35000000.0,55802754.0,146595891.0,2011,SGem,93700000.0,2011,"[10749, 35]",14.019,tt1632708,109.0,"Comedy,Romance",111595891.0,318.84540285714286
56,2016-05-20,Neighbors 2: Sorority Rising,35000000.0,55340730.0,108757621.0,2016,Uni.,52600000.0,2016,[35],17.662,tt4438848,92.0,Comedy,73757621.0,210.73605999999998
59,2018-06-29,Sicario: Day of the Soldado,35000000.0,50065850.0,75885196.0,2018,Sony,25800000.0,2018,"[28, 80, 18, 53]",29.725,tt5052474,122.0,"Action,Crime,Drama",40885196.0,116.81484571428571
63,2018-10-12,Goosebumps 2: Haunted Halloween,35000000.0,46697321.0,93291478.0,2018,Sony,46600000.0,2018,"[12, 35, 14, 10751, 27]",20.238,tt5664636,90.0,"Adventure,Comedy,Family",58291478.0,166.54708
64,2018-01-19,12 Strong,35000000.0,45819713.0,71118378.0,2018,WB,21600000.0,2018,"[10752, 18, 36, 28]",13.183,tt1413492,130.0,"Action,Drama,History",36118378.0,103.19536571428571
72,2011-05-06,Something Borrowed,35000000.0,39046489.0,65084116.0,2011,WB,21100000.0,2011,"[35, 18, 10749]",7.567,tt0491152,112.0,"Comedy,Drama,Romance",30084116.0,85.95461714285715
74,2011-10-28,In Time,35000000.0,37553932.0,165103952.0,2011,Fox,136400000.0,2011,"[28, 53, 878]",18.912,tt1637688,109.0,"Action,Crime,Drama",130103952.0,371.72557714285716
76,2011-11-09,J. Edgar,35000000.0,37306030.0,84606030.0,2011,WB,47600000.0,2011,"[18, 80, 36]",8.628,tt1616195,137.0,"Biography,Crime,Drama",49606030.0,141.7315142857143
78,2018-08-17,Mile 22,35000000.0,36108758.0,66295121.0,2018,STX,30200000.0,2018,[28],21.246,tt4560436,94.0,"Action,Adventure,Thriller",31295121.0,89.41463142857144
79,2015-05-08,Hot Pursuit,35000000.0,34580201.0,45671512.0,2015,WB (NL),17100000.0,2015,"[28, 35, 80]",9.607,tt2967224,87.0,"Action,Comedy,Crime",10671512.0,30.490034285714284
81,2017-10-13,The Foreigner,35000000.0,34393507.0,140783360.0,2017,STX,111000000.0,2017,"[28, 53, 18]",14.616,tt1615160,113.0,"Action,Thriller",105783360.0,302.23817142857143
81,2017-10-13,The Foreigner,35000000.0,34393507.0,140783360.0,2017,STX,111000000.0,2017,"[28, 53, 18]",14.616,tt2133340,145.0,Action,105783360.0,302.23817142857143
81,2017-10-13,The Foreigner,35000000.0,34393507.0,140783360.0,2017,STX,111000000.0,2017,"[28, 53, 18]",14.616,tt2170623,100.0,"Comedy,Romance",105783360.0,302.23817142857143
89,2018-06-01,Adrift,35000000.0,31445011.0,57897191.0,2018,STX,28500000.0,2018,[99],0.6,tt2408090,65.0,Drama,22897191.0,65.42054571428572
89,2018-06-01,Adrift,35000000.0,31445011.0,57897191.0,2018,STX,28500000.0,2018,[99],0.6,tt4608626,85.0,Romance,22897191.0,65.42054571428572
89,2018-06-01,Adrift,35000000.0,31445011.0,57897191.0,2018,STX,28500000.0,2018,[99],0.6,tt6306064,96.0,"Action,Adventure,Biography",22897191.0,65.42054571428572
91,2017-01-06,Underworld: Blood Wars,35000000.0,30353973.0,81209222.0,2017,SGem,50700000.0,2017,"[28, 14, 27, 18]",18.976,tt3717252,91.0,"Action,Adventure,Fantasy",46209222.0,132.02634857142857
96,2011-09-23,Abduction,35000000.0,28087155.0,86648359.0,2011,LGF,54000000.0,2011,"[53, 28, 9648]",17.69,tt1600195,106.0,"Action,Mystery,Thriller",51648359.0,147.56674
96,2011-09-23,Abduction,35000000.0,28087155.0,86648359.0,2011,LGF,54000000.0,2011,"[53, 28, 9648]",17.69,tt2447982,84.0,"Horror,Thriller",51648359.0,147.56674
96,2011-09-23,Abduction,35000000.0,28087155.0,86648359.0,2011,LGF,54000000.0,2011,"[53, 28, 9648]",17.69,tt5943940,90.0,"Action,Comedy,Drama",51648359.0,147.56674
96,2011-09-23,Abduction,35000000.0,28087155.0,86648359.0,2011,LGF,54000000.0,2011,"[53, 28, 9648]",17.69,tt7867360,106.0,"Action,Sci-Fi",51648359.0,147.56674
100,2012-10-19,Alex Cross,35000000.0,25888412.0,35426759.0,2012,LG/S,8700000.0,2012,"[28, 53, 80, 9648]",9.962,tt1712170,101.0,"Action,Crime,Mystery",426759.0,1.2193114285714286
6,2016-03-04,Whiskey Tango Foxtrot,35000000.0,23083334.0,25350747.0,2016,Par.,,2016,"[10752, 35]",8.564,tt3553442,112.0,"Biography,Comedy,Drama",-9649253.0,-27.569294285714285
8,2015-08-21,Hitman: Agent 47,35000000.0,22467450.0,82182803.0,2015,Fox,59900000.0,2015,"[28, 80, 53]",14.082,tt2679042,96.0,"Action,Adventure,Crime",47182803.0,134.80800857142856
10,2012-08-24,Premium Rush,35000000.0,20275446.0,31393201.0,2012,Sony,10800000.0,2012,"[80, 28, 53]",12.484000000000002,tt1547234,91.0,"Action,Crime,Thriller",-3606799.0,-10.30514
11,2013-01-18,Broken City,35000000.0,19701164.0,34480045.0,2013,Fox,,2013,"[53, 80, 18]",13.646,tt1235522,109.0,"Crime,Drama,Thriller",-519955.0,-1.4855857142857143
18,2013-01-25,Parker,35000000.0,17616641.0,48543388.0,2013,FD,28600000.0,2013,"[28, 80]",14.95,tt1904996,118.0,"Action,Crime,Thriller",13543388.0,38.695394285714286
